schemeName	isin	stock_name	sector	market_value	weight	change_1m	period	weightage
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Oct24	5.55
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Nov24	7.52
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Dec24	3.56
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Jan25	5.32
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Feb25	5.59
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Apr25	12.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	May25	11.15
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	June25	10.18
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	July25	9.19
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Aster DM Healthcare Ltd Ordinary Shares	Healthcare	1.88	6.55	0.00	Aug25	8.13
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Oct24	5.55
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Nov24	7.52
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Dec24	3.56
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Jan25	5.32
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Feb25	5.59
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Apr25	12.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	May25	11.15
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	June25	10.18
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	July25	9.19
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Ujjivan Small Finance Bank Ltd Ordinary Shares	Financial Services	1.25	4.34	0.00	Aug25	8.13
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Oct24	5.55
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Nov24	7.52
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Dec24	3.56
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Jan25	5.32
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Feb25	5.59
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Mar25	15.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Apr25	12.51
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	May25	11.15
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	June25	10.18
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	July25	9.19
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	CSB Bank Ltd Ordinary Shares	Financial Services	1.23	4.30	0.00	Aug25	8.13
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Affle 3i Ltd	Communication Services	1.21	4.22	0.00	Oct24	5.55
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Affle 3i Ltd	Communication Services	1.21	4.22	0.00	Nov24	7.52
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Affle 3i Ltd	Communication Services	1.21	4.22	0.00	Dec24	3.56
Sundaram LT Mic capTax Ad Sr V Dir Gr	INF903JA1955	Affle 3i Ltd	Communication Services	1.21	4.22	0.00	Jan25	5.32
