schemeName	isin	stock_name	sector	market_value	weight	change_1m	period	weightage
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Oct24	5.55
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Nov24	7.52
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Dec24	3.56
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Jan25	5.32
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Feb25	5.59
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Mar25	15.51
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Mar25	15.51
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Apr25	12.51
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		May25	11.15
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		June25	10.18
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		July25	9.19
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Treps		65.99	9.58		Aug25	8.13
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Oct24	5.55
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Nov24	7.52
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Dec24	3.56
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Jan25	5.32
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Feb25	5.59
Bank of India Manfactrg &Infra Dir Gr	INF761K01702	Larsen & Toubro Ltd	Industrials	64.65	9.38	0.00	Mar25	15.51
