schemeName	isin	stock_name	sector	market_value	weight	change_1m	period	weightage
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Oct24	5.55
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Nov24	7.52
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Dec24	3.56
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Jan25	5.32
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Feb25	5.59
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Apr25	12.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	May25	11.15
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	June25	10.18
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	July25	9.19
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Motilal Oswal NASDAQ 100 ETF		5,892.96	100.19	-1.04	Aug25	8.13
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Oct24	5.55
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Nov24	7.52
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Dec24	3.56
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Jan25	5.32
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Feb25	5.59
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Apr25	12.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		May25	11.15
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		June25	10.18
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		July25	9.19
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Net Receivables / (Payables)		-18.41	0.31		Aug25	8.13
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Oct24	5.55
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Nov24	7.52
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Dec24	3.56
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Jan25	5.32
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Feb25	5.59
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Mar25	15.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Apr25	12.51
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	May25	11.15
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	June25	10.18
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	July25	9.19
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	Collateralized Borrowing & Lending Obligation		7.31	0.12	260.10	Aug25	8.13
