schemeName	isin	returns_1y	returns_3y	returns_5y	returns_cat_avg_1y	returns_cat_avg_3y	returns_cat_avg_5y	returns_cat_min_1y	returns_cat_max_1y	returns_cat_min_3y	returns_cat_max_3y	returns_cat_min_5y	returns_cat_max_5y	returns_toolTipText	std_1y	std_3y	std_5y	std_cat_avg_1y	std_cat_avg_3y	std_cat_avg_5y	std_cat_min_1y	std_cat_max_1y	std_cat_min_3y	std_cat_max_3y	std_cat_min_5y	std_cat_max_5y	std_toolTipText	sharpe_1y	sharpe_3y	sharpe_5y	sharpe_cat_avg_1y	sharpe_cat_avg_3y	sharpe_cat_avg_5y	sharpe_cat_min_1y	sharpe_cat_max_1y	sharpe_cat_min_3y	sharpe_cat_max_3y	sharpe_cat_min_5y	sharpe_cat_max_5y	sharpe_toolTipText	sortino_1y	sortino_3y	sortino_5y	sortino_cat_avg_1y	sortino_cat_avg_3y	sortino_cat_avg_5y	sortino_cat_min_1y	sortino_cat_max_1y	sortino_cat_min_3y	sortino_cat_max_3y	sortino_cat_min_5y	sortino_cat_max_5y	sortino_toolTipText	beta_1y	beta_3y	beta_5y	beta_cat_avg_1y	beta_cat_avg_3y	beta_cat_avg_5y	beta_cat_min_1y	beta_cat_max_1y	beta_cat_min_3y	beta_cat_max_3y	beta_cat_min_5y	beta_cat_max_5y	beta_toolTipText
Motilal Oswal Nasdaq 100 Fd of Fd Dir Gr	INF247L01718	55.63	35.00	20.22				12.32	235.44	5.57	53.55	0.30	28.33	It refers to the profit or loss generated on an investment over a specific period. It is the gain or loss expressed as a percentage of the initial investment.	30.34	21.22	22.20				7.89	34.55	9.69	34.60	10.32	31.51	Risk as measured by standard deviation is a statistical measure that quantifies the amount of variation or dispersion in a set of data points relative to its mean (average).	1.03	1.04	0.66				-0.36	4.40	-0.03	1.45	-0.15	0.78	Higher the value means that fund has been able to give better returns for the amount of risk taken. It helps investors understand the return of an investment compared to its risk, showing whether the returns are due to intelligent investing or simply taking on excess risk. <br/>It is calculated by subtracting the risk-free return, defined as an Indian Government Bond, from the fund's returns, and then dividing by the standard deviation of returns.	2.08	2.15	1.11				-0.49	35.84	-0.04	4.04	-0.21	1.40	The Sortino Ratio is a financial metric used to measure the risk-adjusted return of an investment. It's a modification of the Sharpe Ratio but with a key difference; it only considers downside risk (the risk of negative returns), rather than total volatility. <br/>This means it focuses on how well an investment performs relative to the volatility that leads to losses, ignoring the volatility that results in gains. The idea is that investors are primarily concerned with minimizing losses, and positive volatility is generally seen as a good thing.													This value gives idea about how volatile fund performance has been compared to similar funds in the market. Lower beta implies the fund gives more predictable performance compared to similar funds in the market.
