schemeName	isin	stock_name	sector	market_value	weight	change_1m	period	weightage
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Multi Commodity Exchange of India Ltd	Financial Services	316.66	7.59	0.00	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Piramal Finance Ltd	Financial Services	264.02	6.32	8.32	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Amber Enterprises India Ltd Ordinary Shares	Consumer Cyclical	206.53	4.95	0.00	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Apar Industries Ltd	Industrials	206.13	4.94	-5.14	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Eternal Ltd	Consumer Cyclical	197.04	4.72	0.00	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Jan25	5.32
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Feb25	5.59
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Mar25	15.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Apr25	12.51
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	May25	11.15
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	June25	10.18
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	July25	9.19
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	PTC Industries Ltd	Industrials	192.25	4.61	4.44	Aug25	8.13
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Jain Resource Recycling Ltd	Basic Materials	187.59	4.49	22.53	Oct24	5.55
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Jain Resource Recycling Ltd	Basic Materials	187.59	4.49	22.53	Nov24	7.52
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Jain Resource Recycling Ltd	Basic Materials	187.59	4.49	22.53	Dec24	3.56
Motilal Oswal ELSS Tax Saver Dir Gr	INF247L01569	Jain Resource Recycling Ltd	Basic Materials	187.59	4.49	22.53	Jan25	5.32
